row_index,WTUR.environment_ok
5368,44288.24
5369,44288.25
5370,44288.25
5371,44288.25
5372,44288.25
5373,44288.25
5374,44288.26
5375,44288.26
5376,44288.26
5377,44288.26
5378,44288.26
5379,44288.26
5380,44288.27
5381,44288.27
5382,44288.27
5383,44288.27
5384,44288.27
5385,44288.28
5386,44288.28
5387,44288.28
5388,44288.28
5389,44288.28
5390,44288.29
5391,44288.29
5392,44288.29
5393,44288.29
5394,44288.29
5395,44288.3
5396,44288.3
5397,44288.3
5398,44288.3
5399,44288.3
5400,44288.31
5401,44288.31
5402,44288.31
5403,44288.31
5404,44288.31
5405,44288.32
5406,44288.32
5407,44288.32
5408,44288.32
5409,44288.32
5410,44288.33
5411,44288.33
5412,44288.33
5413,44288.33
5414,44288.33
5415,44288.34
5416,44288.34
5417,44288.34
5418,44288.34
5419,44288.34
5420,44288.35
5421,44288.35
5422,44288.35
5423,44288.35
5424,44288.35
5425,44288.36
5426,44288.36
5427,44288.36
5428,44288.36
5429,44288.36
5430,44288.37
5431,44288.37
5432,44288.37
5433,44288.37
5434,44288.37
5435,44288.38
5436,44288.38
5437,44288.38
5438,44288.38
5439,44288.38
5440,44288.39
5441,44288.39
5442,44288.39
5443,44288.39
5444,44288.4
5445,44288.4
5446,44288.4
5447,44288.4
5448,44288.4
5449,44288.41
5450,44288.41
5451,44288.41
5452,44288.41
5453,44288.41
5454,44288.42
5455,44288.42
5456,44288.42
5457,44288.42
5458,44288.42
5459,44288.43
5460,44288.43
5461,44288.43
5462,44288.43
5463,44288.43
5464,44288.43
5465,44288.44
5466,44288.44
5467,44288.44
5468,44288.44
5469,44288.44
5470,44288.45
5471,44288.45
5472,44288.45
5473,44288.45
5474,44288.45
5475,44288.46
5476,44288.46
5477,44288.46
5478,44288.46
5479,44288.46
5480,44288.47
5481,44288.47
5482,44288.47
5483,44288.47
5484,44288.47
5485,44288.48
5486,44288.48
5487,44288.48
5488,44288.48
5489,44288.48
5490,44288.49
5491,44288.49
5492,44288.49
5493,44288.49
5494,44288.49
5495,44288.5
5496,44288.5
5497,44288.5
5498,44288.5
5499,44288.5
5500,44288.51
5501,44288.51
5502,44288.51
5503,44288.51
5504,44288.51
5505,44288.52
5506,44288.52
5507,44288.52
5508,44288.52
5509,44288.52
5510,44288.53
5511,44288.53
5512,44288.53
5513,44288.53
5514,44288.53
5515,44288.54
5516,44288.54
5517,44288.54
5518,44288.54
5519,44288.54
5520,44288.55
5521,44288.55
5522,44288.55
5523,44288.55
5524,44288.55
5525,44288.56
5526,44288.56
5527,44288.56
5528,44288.56
5529,44288.56
5530,44288.57
5531,44288.57
5532,44288.57
5533,44288.57
5534,44288.57
5535,44288.58
5536,44288.58
5537,44288.58
5538,44288.58
5539,44288.58
5540,44288.59
5541,44288.59
5542,44288.59
5543,44288.59
5544,44288.59
5545,44288.6
5546,44288.6
5547,44288.6
5548,44288.6
5549,44288.6
5550,44288.6
5551,44288.61
5552,44288.61
5553,44288.61
5554,44288.61
5555,44288.61
5556,44288.62
5557,44288.62
5558,44288.62
5559,44288.62
5560,44288.62
5561,44288.63
5562,44288.63
5563,44288.63
5564,44288.63
5565,44288.63
5566,44288.64
5567,44288.64
5568,44288.64
5569,44288.64
5570,44288.64
5571,44288.65
5572,44288.65
5573,44288.65
5574,44288.65
5575,44288.65
5576,44288.66
5577,44288.66
5578,44288.66
5579,44288.66
5580,44288.66
5581,44288.67
5582,44288.67
5583,44288.67
5584,44288.67
5585,44288.67
5586,44288.68
5587,44288.68
5588,44288.68
5589,44288.68
5590,44288.68
5591,44288.69
5592,44288.69
5593,44288.69
5594,44288.69
5595,44288.69
5596,44288.7
5597,44288.7
5598,44288.7
5599,44288.7
5600,44288.7
5601,44288.71
5602,44288.71
5603,44288.71
5604,44288.71
5605,44288.71
5606,44288.72
5607,44288.72
5608,44288.72
5609,44288.72
5610,44288.72
5611,44288.73
5612,44288.73
5613,44288.73
5614,44288.73
5615,44288.73
5616,44288.74
5617,44288.74
5618,44288.74
5619,44288.74
5620,44288.74
5621,44288.75
5622,44288.75
5623,44288.75
5624,44288.75
5625,44288.75
5626,44288.76
5627,44288.76
5628,44288.76
5629,44288.76
5630,44288.76
5631,44288.77
5632,44288.77
5633,44288.77
5634,44288.77
5635,44288.77
5636,44288.78
5637,44288.78
5638,44288.78
5639,44288.78
5640,44288.78
5641,44288.79
5642,44288.79
5643,44288.79
5644,44288.79
5645,44288.79
5646,44288.8
5647,44288.8
5648,44288.8
5649,44288.8
5650,44288.8
5651,44288.81
5652,44288.81
5653,44288.81
5654,44288.81
5655,44288.81
5656,44288.82
5657,44288.82
5658,44288.82
5659,44288.82
5660,44288.82
5661,44288.83
5662,44288.83
5663,44288.83
5664,44288.83
5665,44288.83
5666,44288.84
5667,44288.84
5668,44288.84
5669,44288.84
5670,44288.84
5671,44288.85
5672,44288.85
5673,44288.85
5674,44288.85
5675,44288.85
5676,44288.86
5677,44288.86
5678,44288.86
5679,44288.86
5680,44288.86
5681,44288.87
5682,44288.87
5683,44288.87
5684,44288.87
5685,44288.87
5686,44288.88
5687,44288.88
5688,44288.88
5689,44288.88
5690,44288.88
5691,44288.89
5692,44288.89
5693,44288.89
5694,44288.89
5695,44288.89
5696,44288.9
5697,44288.9
5698,44288.9
5699,44288.9
5700,44288.9
5701,44288.91
5702,44288.91
5703,44288.91
5704,44288.91
5705,44288.91
5706,44288.92
5707,44288.92
5708,44288.92
5709,44288.92
5710,44288.92
5711,44288.93
5712,44288.93
5713,44288.93
5714,44288.93
5715,44288.93
5716,44288.93
5717,44288.94
5718,44288.94
5719,44288.94
5720,44288.94
5721,44288.94
5722,44288.95
5723,44288.95
5724,44288.95
5725,44288.95
5726,44288.95
5727,44288.96
5728,44288.96
5729,44288.96
5730,44288.96
5731,44288.96
5732,44288.97
5733,44288.97
5734,44288.97
5735,44288.97
5736,44288.97
5737,44288.98
5738,44288.98
5739,44288.98
5740,44288.98
5741,44288.98
5742,44288.99
5743,44288.99
5744,44288.99
5745,44288.99
5746,44289.0
5747,44289.0
5748,44289.0
5749,44289.0
5750,44289.0
5751,44289.01
5752,44289.01
5753,44289.01
5754,44289.01
5755,44289.01
5756,44289.02
5757,44289.02
5758,44289.02
5759,44289.02
5760,44289.02
5761,44289.03
5762,44289.03
5763,44289.03
5764,44289.03
5765,44289.03
5766,44289.04
5767,44289.04
5768,44289.04
5769,44289.04
5770,44289.04
5771,44289.05
5772,44289.05
5773,44289.05
5774,44289.05
5775,44289.05
5776,44289.06
5777,44289.06
5778,44289.06
5779,44289.06
5780,44289.06
5781,44289.07
5782,44289.07
5783,44289.07
5784,44289.07
5785,44289.07
5786,44289.08
5787,44289.08
5788,44289.08
5789,44289.08
5790,44289.08
5791,44289.09
5792,44289.09
5793,44289.09
5794,44289.09
5795,44289.09
5796,44289.1
5797,44289.1
5798,44289.1
5799,44289.1
5800,44289.1
5801,44289.1
5802,44289.11
5803,44289.11
5804,44289.11
5805,44289.11
5806,44289.11
5807,44289.12
5808,44289.12
5809,44289.12
5810,44289.12
5811,44289.12
5812,44289.13
5813,44289.13
5814,44289.13
5815,44289.13
5816,44289.13
5817,44289.14
5818,44289.14
5819,44289.14
5820,44289.14
5821,44289.14
5822,44289.15
5823,44289.15
5824,44289.15
5825,44289.15
5826,44289.15
5827,44289.16
5828,44289.16
5829,44289.16
5830,44289.16
5831,44289.16
5832,44289.17
5833,44289.17
5834,44289.17
5835,44289.17
5836,44289.17
5837,44289.18
5838,44289.18
5839,44289.18
5840,44289.18
5841,44289.18
5842,44289.19
5843,44289.19
5844,44289.19
5845,44289.19
5846,44289.19
5847,44289.2
5848,44289.2
5849,44289.2
5850,44289.2
5851,44289.2
5852,44289.21
5853,44289.21
5854,44289.21
5855,44289.21
5856,44289.21
5857,44289.22
5858,44289.22
5859,44289.22
5860,44289.22
5861,44289.22
5862,44289.23
5863,44289.23
5864,44289.23
5865,44289.23
5866,44289.23
5867,44289.24
5868,44289.24
5869,44289.24
5870,44289.24
5871,44289.24
5872,44289.25
5873,44289.25
5874,44289.25
5875,44289.25
5876,44289.25
5877,44289.26
5878,44289.26
5879,44289.26
5880,44289.26
5881,44289.26
5882,44289.26
5883,44289.27
5884,44289.27
5885,44289.27
5886,44289.27
5887,44289.27
5888,44289.28
5889,44289.28
5890,44289.28
5891,44289.28
5892,44289.28
5893,44289.29
5894,44289.29
5895,44289.29
5896,44289.29
5897,44289.29
5898,44289.3
5899,44289.3
5900,44289.3
5901,44289.3
5902,44289.3
5903,44289.31
5904,44289.31
5905,44289.31
5906,44289.31
5907,44289.31
5908,44289.32
5909,44289.32
5910,44289.32
5911,44289.32
5912,44289.32
5913,44289.33
5914,44289.33
5915,44289.33
5916,44289.33
5917,44289.33
5918,44289.34
5919,44289.34
5920,44289.34
5921,44289.34
5922,44289.34
5923,44289.35
5924,44289.35
5925,44289.35
5926,44289.35
5927,44289.35
5928,44289.36
5929,44289.36
5930,44289.36
5931,44289.36
5932,44289.36
5933,44289.37
5934,44289.37
5935,44289.37
5936,44289.37
5937,44289.37
5938,44289.38
5939,44289.38
5940,44289.38
5941,44289.38
5942,44289.38
5943,44289.39
5944,44289.39
5945,44289.39
5946,44289.39
5947,44289.39
5948,44289.4
5949,44289.4
5950,44289.4
5951,44289.4
5952,44289.4
5953,44289.41
5954,44289.41
5955,44289.41
5956,44289.41
5957,44289.41
5958,44289.42
5959,44289.42
5960,44289.42
5961,44289.42
5962,44289.42
5963,44289.43
5964,44289.43
5965,44289.43
5966,44289.43
5967,44289.43
5968,44289.44
5969,44289.44
5970,44289.44
5971,44289.44
5972,44289.44
5973,44289.45
5974,44289.45
5975,44289.45
5976,44289.45
5977,44289.45
5978,44289.46
5979,44289.46
5980,44289.46
5981,44289.46
5982,44289.46
5983,44289.47
5984,44289.47
5985,44289.47
5986,44289.47
5987,44289.47
5988,44289.48
5989,44289.48
5990,44289.48
5991,44289.48
5992,44289.48
5993,44289.49
5994,44289.49
5995,44289.49
5996,44289.49
5997,44289.49
5998,44289.5
5999,44289.5
6000,44289.5
6001,44289.5
6002,44289.5
6003,44289.51
6004,44289.51
6005,44289.51
6006,44289.51
6007,44289.51
6008,44289.52
6009,44289.52
6010,44289.52
6011,44289.52
6012,44289.52
6013,44289.53
6014,44289.53
6015,44289.53
6016,44289.53
6017,44289.53
6018,44289.54
6019,44289.54
6020,44289.54
6021,44289.54
6022,44289.54
6023,44289.55
6024,44289.55
6025,44289.55
6026,44289.55
6027,44289.55
6028,44289.56
6029,44289.56
6030,44289.56
6031,44289.56
6032,44289.56
6033,44289.57
6034,44289.57
6035,44289.57
6036,44289.57
6037,44289.57
6038,44289.58
6039,44289.58
6040,44289.58
6041,44289.58
6042,44289.58
6043,44289.59
6044,44289.59
6045,44289.59
6046,44289.59
6047,44289.59
6048,44289.6
6049,44289.6
6050,44289.6
6051,44289.6
6052,44289.6
6053,44289.6
6054,44289.61
6055,44289.61
6056,44289.61
6057,44289.61
6058,44289.61
6059,44289.62
6060,44289.62
6061,44289.62
6062,44289.62
6063,44289.62
6064,44289.63
6065,44289.63
6066,44289.63
6067,44289.63
6068,44289.63
6069,44289.64
6070,44289.64
6071,44289.64
6072,44289.64
6073,44289.64
6074,44289.65
6075,44289.65
6076,44289.65
6077,44289.65
6078,44289.65
6079,44289.66
6080,44289.66
6081,44289.66
6082,44289.66
6083,44289.66
6084,44289.67
6085,44289.67
6086,44289.67
6087,44289.67
6088,44289.67
6089,44289.68
6090,44289.68
6091,44289.68
6092,44289.68
6093,44289.68
6094,44289.69
6095,44289.69
6096,44289.69
6097,44289.69
6098,44289.69
6099,44289.7
6100,44289.7
6101,44289.7
6102,44289.7
6103,44289.7
6104,44289.71
6105,44289.71
6106,44289.71
6107,44289.71
6108,44289.71
6109,44289.72
6110,44289.72
6111,44289.72
6112,44289.72
6113,44289.72
6114,44289.73
6115,44289.73
6116,44289.73
6117,44289.73
6118,44289.73
6119,44289.74
6120,44289.74
6121,44289.74
6122,44289.74
6123,44289.74
6124,44289.75
6125,44289.75
6126,44289.75
6127,44289.75
6128,44289.75
6129,44289.76
6130,44289.76
6131,44289.76
6132,44289.76
6133,44289.76
6134,44289.77
6135,44289.77
6136,44289.77
6137,44289.77
6138,44289.77
6139,44289.77
6140,44289.78
6141,44289.78
6142,44289.78
6143,44289.78
6144,44289.78
6145,44289.79
6146,44289.79
6147,44289.79
6148,44289.79
6149,44289.79
6150,44289.8
6151,44289.8
6152,44289.8
6153,44289.8
6154,44289.8
6155,44289.81
6156,44289.81
6157,44289.81
6158,44289.81
6159,44289.81
6160,44289.82
6161,44289.82
6162,44289.82
6163,44289.82
6164,44289.82
6165,44289.83
6166,44289.83
6167,44289.83
6168,44289.83
6169,44289.84
6170,44289.84
6171,44289.84
6172,44289.84
6173,44289.84
6174,44289.85
6175,44289.85
6176,44289.85
6177,44289.85
6178,44289.85
6179,44289.86
6180,44289.86
6181,44289.86
6182,44289.86
6183,44289.86
6184,44289.87
6185,44289.87
6186,44289.87
6187,44289.87
6188,44289.87
6189,44289.88
6190,44289.88
6191,44289.88
6192,44289.88
6193,44289.88
6194,44289.89
6195,44289.89
6196,44289.89
6197,44289.89
6198,44289.89
6199,44289.9
6200,44289.9
6201,44289.9
6202,44289.9
6203,44289.9
6204,44289.91
6205,44289.91
6206,44289.91
6207,44289.91
6208,44289.91
6209,44289.92
6210,44289.92
6211,44289.92
6212,44289.92
6213,44289.92
6214,44289.93
6215,44289.93
6216,44289.93
6217,44289.93
6218,44289.93
6219,44289.93
6220,44289.94
6221,44289.94
6222,44289.94
6223,44289.94
6224,44289.94
6225,44289.95
6226,44289.95
6227,44289.95
6228,44289.95
6229,44289.95
6230,44289.96
6231,44289.96
6232,44289.96
6233,44289.96
6234,44289.96
6235,44289.97
6236,44289.97
6237,44289.97
6238,44289.97
6239,44289.97
6240,44289.98
6241,44289.98
6242,44289.98
6243,44289.98
6244,44289.98
6245,44289.99
6246,44289.99
6247,44289.99
6248,44289.99
6249,44289.99
6250,44290.0
6251,44290.0
6252,44290.0
6253,44290.0
6254,44290.0
6255,44290.01
6256,44290.01
6257,44290.01
6258,44290.01
6259,44290.01
6260,44290.02
6261,44290.02
6262,44290.02
6263,44290.02
6264,44290.02
6265,44290.03
6266,44290.03
6267,44290.03
6268,44290.03
6269,44290.03
6270,44290.04
6271,44290.04
6272,44290.04
6273,44290.04
6274,44290.04
6275,44290.05
6276,44290.05
6277,44290.05
6278,44290.05
6279,44290.05
6280,44290.06
6281,44290.06
6282,44290.06
6283,44290.06
6284,44290.06
6285,44290.07
6286,44290.07
6287,44290.07
6288,44290.07
6289,44290.08
6290,44290.08
6291,44290.08
6292,44290.08
6293,44290.08
6294,44290.09
6295,44290.09
6296,44290.09
6297,44290.09
6298,44290.09
6299,44290.1
6300,44290.1
6301,44290.1
6302,44290.1
6303,44290.1
6304,44290.1
6305,44290.11
6306,44290.11
6307,44290.11
6308,44290.11
6309,44290.11
6310,44290.12
6311,44290.12
6312,44290.12
6313,44290.12
6314,44290.12
6315,44290.13
6316,44290.13
6317,44290.13
6318,44290.13
6319,44290.13
6320,44290.14
6321,44290.14
6322,44290.14
6323,44290.14
6324,44290.14
6325,44290.15
6326,44290.15
6327,44290.15
6328,44290.15
6329,44290.15
6330,44290.16
6331,44290.16
6332,44290.16
6333,44290.16
6334,44290.16
6335,44290.17
6336,44290.17
6337,44290.17
6338,44290.17
6339,44290.17
6340,44290.18
6341,44290.18
6342,44290.18
6343,44290.18
6344,44290.18
6345,44290.19
6346,44290.19
6347,44290.19
6348,44290.19
6349,44290.19
6350,44290.2
6351,44290.2
6352,44290.2
6353,44290.2
6354,44290.2
6355,44290.21
6356,44290.21
6357,44290.21
6358,44290.21
6359,44290.21
6360,44290.22
6361,44290.22
6362,44290.22
6363,44290.22
6364,44290.22
6365,44290.23
6366,44290.23
6367,44290.23
6368,44290.23
6369,44290.23
6370,44290.24
6371,44290.24
6372,44290.24
6373,44290.24
6374,44290.24
6375,44290.25
6376,44290.25
6377,44290.25
6378,44290.25
6379,44290.25
6380,44290.26
6381,44290.26
6382,44290.26
6383,44290.26
6384,44290.26
6385,44290.27
6386,44290.27
6387,44290.27
6388,44290.27
6389,44290.27
6390,44290.27
6391,44290.28
6392,44290.28
6393,44290.28
6394,44290.28
6395,44290.28
6396,44290.29
6397,44290.29
6398,44290.29
6399,44290.29
6400,44290.29
6401,44290.3
6402,44290.3
6403,44290.3
6404,44290.3
6405,44290.3
6406,44290.31
6407,44290.31
6408,44290.31
6409,44290.31
6410,44290.31
6411,44290.32
6412,44290.32
6413,44290.32
6414,44290.32
6415,44290.32
6416,44290.33
6417,44290.33
6418,44290.33
6419,44290.33
6420,44290.33
6421,44290.34
6422,44290.34
6423,44290.34
6424,44290.34
6425,44290.34
6426,44290.35
6427,44290.35
6428,44290.35
6429,44290.35
6430,44290.35
6431,44290.36
6432,44290.36
6433,44290.36
6434,44290.36
6435,44290.36
6436,44290.37
6437,44290.37
6438,44290.37
6439,44290.37
6440,44290.37
6441,44290.38
6442,44290.38
6443,44290.38
6444,44290.38
6445,44290.38
6446,44290.39
6447,44290.39
6448,44290.39
6449,44290.39
6450,44290.39
6451,44290.4
6452,44290.4
6453,44290.4
6454,44290.4
6455,44290.4
6456,44290.41
6457,44290.41
6458,44290.41
6459,44290.41
6460,44290.41
6461,44290.42
6462,44290.42
6463,44290.42
6464,44290.42
6465,44290.42
6466,44290.43
6467,44290.43
6468,44290.43
6469,44290.43
6470,44290.43
6471,44290.43
6472,44290.44
6473,44290.44
6474,44290.44
6475,44290.44
6476,44290.44
6477,44290.45
6478,44290.45
6479,44290.45
6480,44290.45
6481,44290.45
6482,44290.46
6483,44290.46
6484,44290.46
6485,44290.46
6486,44290.46
6487,44290.47
6488,44290.47
6489,44290.47
6490,44290.47
6491,44290.47
6492,44290.48
6493,44290.48
6494,44290.48
6495,44290.48
6496,44290.48
6497,44290.49
6498,44290.49
6499,44290.49
6500,44290.49
6501,44290.49
6502,44290.5
6503,44290.5
6504,44290.5
6505,44290.5
6506,44290.5
6507,44290.51
6508,44290.51
6509,44290.51
6510,44290.51
6511,44290.51
6512,44290.52
6513,44290.52
6514,44290.52
6515,44290.52
6516,44290.52
6517,44290.53
6518,44290.53
6519,44290.53
6520,44290.53
6521,44290.53
6522,44290.54
6523,44290.54
6524,44290.54
6525,44290.54
6526,44290.54
6527,44290.55
6528,44290.55
6529,44290.55
6530,44290.55
6531,44290.55
6532,44290.56
6533,44290.56
6534,44290.56
6535,44290.56
6536,44290.56
6537,44290.57
6538,44290.57
6539,44290.57
6540,44290.57
6541,44290.57
6542,44290.58
6543,44290.58
6544,44290.58
6545,44290.58
6546,44290.58
6547,44290.59
6548,44290.59
6549,44290.59
6550,44290.59
6551,44290.59
6552,44290.6
6553,44290.6
6554,44290.6
6555,44290.6
6556,44290.6
6557,44290.61
6558,44290.61
6559,44290.61
6560,44290.61
6561,44290.61
6562,44290.62
6563,44290.62
6564,44290.62
6565,44290.62
6566,44290.62
6567,44290.63
6568,44290.63
6569,44290.63
6570,44290.63
6571,44290.63
6572,44290.64
6573,44290.64
6574,44290.64
6575,44290.64
6576,44290.64
6577,44290.65
6578,44290.65
6579,44290.65
6580,44290.65
6581,44290.65
6582,44290.66
6583,44290.66
6584,44290.66
6585,44290.66
6586,44290.66
6587,44290.67
6588,44290.67
6589,44290.67
6590,44290.67
6591,44290.67
6592,44290.68
6593,44290.68
6594,44290.68
6595,44290.68
6596,44290.68
6597,44290.69
6598,44290.69
6599,44290.69
6600,44290.69
6601,44290.69
6602,44290.7
6603,44290.7
6604,44290.7
6605,44290.7
6606,44290.7
6607,44290.71
6608,44290.71
6609,44290.71
6610,44290.71
6611,44290.71
6612,44290.72
6613,44290.72
6614,44290.72
6615,44290.72
6616,44290.72
6617,44290.73
6618,44290.73
6619,44290.73
6620,44290.73
6621,44290.73
6622,44290.74
6623,44290.74
6624,44290.74
6625,44290.74
6626,44290.74
6627,44290.75
6628,44290.75
6629,44290.75
6630,44290.75
6631,44290.75
6632,44290.76
6633,44290.76
6634,44290.76
6635,44290.76
6636,44290.76
6637,44290.77
6638,44290.77
6639,44290.77
6640,44290.77
6641,44290.77
6642,44290.77
6643,44290.78
6644,44290.78
6645,44290.78
6646,44290.78
6647,44290.78
6648,44290.79
6649,44290.79
6650,44290.79
6651,44290.79
6652,44290.79
6653,44290.8
6654,44290.8
6655,44290.8
6656,44290.8
6657,44290.8
6658,44290.81
6659,44290.81
6660,44290.81
6661,44290.81
6662,44290.81
6663,44290.82
6664,44290.82
6665,44290.82
6666,44290.82
6667,44290.82
6668,44290.83
6669,44290.83
6670,44290.83
6671,44290.83
6672,44290.83
6673,44290.84
6674,44290.84
6675,44290.84
6676,44290.84
6677,44290.84
6678,44290.85
6679,44290.85
6680,44290.85
6681,44290.85
6682,44290.85
6683,44290.86
6684,44290.86
6685,44290.86
6686,44290.86
6687,44290.86
6688,44290.87
6689,44290.87
6690,44290.87
6691,44290.87
6692,44290.87
6693,44290.88
6694,44290.88
6695,44290.88
6696,44290.88
6697,44290.88
6698,44290.89
6699,44290.89
6700,44290.89
6701,44290.89
6702,44290.89
6703,44290.9
6704,44290.9
6705,44290.9
6706,44290.9
6707,44290.9
6708,44290.91
6709,44290.91
6710,44290.91
6711,44290.91
6712,44290.92
6713,44290.92
6714,44290.92
6715,44290.92
6716,44290.92
6717,44290.93
6718,44290.93
6719,44290.93
6720,44290.93
6721,44290.93
6722,44290.93
6723,44290.94
6724,44290.94
6725,44290.94
6726,44290.94
6727,44290.94
6728,44290.95
6729,44290.95
6730,44290.95
6731,44290.95
6732,44290.95
6733,44290.96
6734,44290.96
6735,44290.96
6736,44290.96
6737,44290.96
6738,44290.97
6739,44290.97
6740,44290.97
6741,44290.97
6742,44290.97
6743,44290.98
6744,44290.98
6745,44290.98
6746,44290.98
6747,44290.98
6748,44290.99
6749,44290.99
6750,44290.99
6751,44290.99
6752,44290.99
6753,44291.0
6754,44291.0
6755,44291.0
6756,44291.0
6757,44291.0
6758,44291.01
6759,44291.01
6760,44291.01
6761,44291.01
6762,44291.01
6763,44291.02
6764,44291.02
6765,44291.02
6766,44291.02
6767,44291.02
6768,44291.03
6769,44291.03
6770,44291.03
6771,44291.03
6772,44291.03
6773,44291.04
6774,44291.04
6775,44291.04
6776,44291.04
6777,44291.04
6778,44291.05
6779,44291.05
6780,44291.05
6781,44291.05
6782,44291.05
6783,44291.06
6784,44291.06
6785,44291.06
6786,44291.06
6787,44291.06
6788,44291.07
6789,44291.07
6790,44291.07
6791,44291.07
6792,44291.07
6793,44291.08
6794,44291.08
6795,44291.08
6796,44291.08
6797,44291.08
6798,44291.09
6799,44291.09
6800,44291.09
6801,44291.09
6802,44291.09
6803,44291.1
6804,44291.1
6805,44291.1
6806,44291.1
6807,44291.1
6808,44291.1
6809,44291.11
6810,44291.11
6811,44291.11
6812,44291.11
6813,44291.11
6814,44291.12
6815,44291.12
6816,44291.12
6817,44291.12
6818,44291.12
6819,44291.13
6820,44291.13
6821,44291.13
6822,44291.13
6823,44291.13
6824,44291.14
6825,44291.14
6826,44291.14
6827,44291.14
6828,44291.15
6829,44291.15
6830,44291.15
6831,44291.15
6832,44291.15
6833,44291.16
6834,44291.16
6835,44291.16
6836,44291.16
6837,44291.16
6838,44291.17
6839,44291.17
6840,44291.17
6841,44291.17
6842,44291.17
6843,44291.18
6844,44291.18
6845,44291.18
6846,44291.18
6847,44291.18
6848,44291.19
6849,44291.19
6850,44291.19
6851,44291.19
6852,44291.19
6853,44291.2
6854,44291.2
6855,44291.2
6856,44291.2
6857,44291.2
6858,44291.21
6859,44291.21
6860,44291.21
6861,44291.21
6862,44291.21
6863,44291.22
6864,44291.22
6865,44291.22
6866,44291.22
6867,44291.22
6868,44291.23
6869,44291.23
6870,44291.23
6871,44291.23
6872,44291.23
6873,44291.24
6874,44291.24
6875,44291.24
6876,44291.24
6877,44291.24
6878,44291.25
6879,44291.25
6880,44291.25
6881,44291.25
6882,44291.25
6883,44291.26
6884,44291.26
6885,44291.26
6886,44291.26
6887,44291.26
6888,44291.27
6889,44291.27
6890,44291.27
6891,44291.27
6892,44291.27
6893,44291.27
6894,44291.28
6895,44291.28
6896,44291.28
6897,44291.28
6898,44291.28
6899,44291.29
6900,44291.29
6901,44291.29
6902,44291.29
6903,44291.29
6904,44291.3
6905,44291.3
6906,44291.3
6907,44291.3
6908,44291.3
6909,44291.31
6910,44291.31
6911,44291.31
6912,44291.31
6913,44291.31
6914,44291.32
6915,44291.32
6916,44291.32
6917,44291.32
6918,44291.32
6919,44291.33
6920,44291.33
6921,44291.33
6922,44291.33
6923,44291.33
6924,44291.34
6925,44291.34
6926,44291.34
6927,44291.34
6928,44291.34
6929,44291.35
6930,44291.35
6931,44291.35
6932,44291.35
6933,44291.35
6934,44291.36
6935,44291.36
6936,44291.36
6937,44291.36
6938,44291.36
6939,44291.37
6940,44291.37
6941,44291.37
6942,44291.37
6943,44291.37
6944,44291.38
6945,44291.38
6946,44291.38
6947,44291.38
6948,44291.38
6949,44291.39
6950,44291.39
6951,44291.39
6952,44291.39
6953,44291.39
6954,44291.4
6955,44291.4
6956,44291.4
6957,44291.4
6958,44291.4
6959,44291.41
6960,44291.41
6961,44291.41
6962,44291.41
6963,44291.41
6964,44291.42
6965,44291.42
6966,44291.42
6967,44291.42
6968,44291.42
6969,44291.43
6970,44291.43
6971,44291.43
6972,44291.43
6973,44291.43
6974,44291.43
6975,44291.44
6976,44291.44
6977,44291.44
6978,44291.44
6979,44291.44
6980,44291.45
6981,44291.45
6982,44291.45
6983,44291.45
6984,44291.45
6985,44291.46
6986,44291.46
6987,44291.46
6988,44291.46
6989,44291.46
6990,44291.47
6991,44291.47
6992,44291.47
6993,44291.47
6994,44291.47
6995,44291.48
6996,44291.48
6997,44291.48
6998,44291.48
6999,44291.48
7000,44291.49
7001,44291.49
7002,44291.49
7003,44291.49
7004,44291.49
7005,44291.5
7006,44291.5
7007,44291.5
7008,44291.5
7009,44291.5
7010,44291.51
7011,44291.51
7012,44291.51
7013,44291.51
7014,44291.51
7015,44291.52
7016,44291.52
7017,44291.52
7018,44291.52
7019,44291.52
7020,44291.53
7021,44291.53
7022,44291.53
7023,44291.53
7024,44291.53
7025,44291.54
7026,44291.54
7027,44291.54
7028,44291.54
7029,44291.54
7030,44291.55
7031,44291.55
7032,44291.55
7033,44291.55
7034,44291.55
7035,44291.56
7036,44291.56
7037,44291.56
7038,44291.56
7039,44291.56
7040,44291.57
7041,44291.57
7042,44291.57
7043,44291.57
7044,44291.57
7045,44291.58
7046,44291.58
7047,44291.58
7048,44291.58
7049,44291.58
7050,44291.59
7051,44291.59
7052,44291.59
7053,44291.59
7054,44291.59
7055,44291.6
7056,44291.6
7057,44291.6
7058,44291.6
7059,44291.6
7060,44291.61
7061,44291.61
7062,44291.61
7063,44291.61
7064,44291.61
7065,44291.62
7066,44291.62
7067,44291.62
7068,44291.62
7069,44291.62
7070,44291.63
7071,44291.63
7072,44291.63
7073,44291.63
7074,44291.63
7075,44291.64
7076,44291.64
7077,44291.64
7078,44291.64
7079,44291.64
7080,44291.65
7081,44291.65
7082,44291.65
7083,44291.65
7084,44291.65
7085,44291.66
7086,44291.66
7087,44291.66
7088,44291.66
7089,44291.66
7090,44291.67
7091,44291.67
7092,44291.67
7093,44291.67
7094,44291.67
7095,44291.68
7096,44291.68
7097,44291.68
7098,44291.68
7099,44291.68
7100,44291.69
7101,44291.69
7102,44291.69
7103,44291.69
7104,44291.69
7105,44291.7
7106,44291.7
7107,44291.7
7108,44291.7
7109,44291.7
7110,44291.71
7111,44291.71
7112,44291.71
7113,44291.71
7114,44291.71
7115,44291.72
